File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
m402,BuildingNonResidential,21288,21288,[3],[0.025    0.65003  0.025    0.975    0.025    0.665527]
m404,BuildingNonResidential,1054,1054,[3],[0.025    0.975    0.025    0.427949 0.025    0.745506]
m405,BuildingNonResidential,21009,21009,[3],[0.025    0.975    0.025    0.869668 0.025    0.944047]
m406,BuildingNonResidential,7328,7328,[3],[0.025    0.703779 0.025    0.975    0.025    0.678502]
m407,BuildingNonResidential,229,229,[3],[0.025    0.799381 0.025    0.975    0.025    0.756027]
m408,BuildingNonResidential,1252,1252,[3],[0.025    0.644812 0.025    0.592935 0.025    0.975   ]
m409,BuildingNonResidential,1509,1509,[3],[0.025    0.975    0.025    0.221457 0.025    0.708173]
m410,BuildingNonResidential,1217,1217,[3],[0.025    0.975    0.025    0.441981 0.025    0.945721]
m412,BuildingNonResidential,1990,1990,[3],[0.025    0.975    0.025    0.12811  0.025    0.511585]
m413,BuildingNonResidential,3749,3749,[3],[0.025    0.975    0.025    0.880604 0.025    0.882794]
m414,BuildingNonResidential,1056,1056,[3],[0.025    0.975    0.025    0.724105 0.025    0.975   ]
m415,BuildingNonResidential,508,508,[3],[0.025    0.695588 0.025    0.460882 0.025    0.975   ]
m416,BuildingNonResidential,7056,7056,[3],[0.025    0.515574 0.025    0.412632 0.025    0.975   ]
m418,BuildingNonResidential,1576,1576,[3],[0.025    0.713878 0.025    0.643535 0.025    0.975   ]
m420,BuildingNonResidential,7226,7226,[3],[0.025    0.66475  0.025    0.403287 0.025    0.975   ]
m421,BuildingNonResidential,6853,6853,[3],[0.025    0.587413 0.025    0.32854  0.025    0.975   ]
m470,BuildingNonResidential,14464,14464,[3],[0.025    0.191721 0.025    0.659424 0.025    0.975   ]
m471,BuildingNonResidential,118,118,[3],[0.025    0.253    0.025    0.975    0.025    0.241728]
m472,BuildingNonResidential,358,358,[3],[0.025    0.479545 0.025    0.975    0.025    0.479545]
m474,BuildingNonResidential,1361,1361,[3],[0.025    0.968491 0.025    0.829063 0.025    0.975   ]
m475,BuildingNonResidential,112,112,[3],[0.025    0.975    0.025    0.531667 0.025    0.975   ]
m477,BuildingNonResidential,1047,1047,[3],[0.025    0.975    0.025    0.305965 0.025    0.405   ]
m478,BuildingNonResidential,1750,1750,[3],[0.025    0.975    0.025    0.167204 0.025    0.850572]
m479,BuildingNonResidential,648,648,[3],[0.025    0.975    0.025    0.298318 0.025    0.51947 ]
m481,BuildingNonResidential,473,473,[3],[0.025 0.975 0.025 0.215 0.025 0.975]
D00084,Bus,12919,12919,[3],[ -1.27166    4.24847  -10.3559    14.7305    -0.038539   6.70683 ]
D00114,Bus,7643,7643,[3],"[-2.40609e-05  6.85437e+00  2.99705e-02  2.27924e+00  0.00000e+00
  3.89766e+00]"
D00151,Bus,9415,9415,[3],[2.48649e+00 5.83221e+00 1.91326e-01 1.34614e+01 7.63302e-03 4.19794e+00]
D00179,Bus,5976,5976,[3],[ 0.171614  3.75681   0.44237  14.485     0.        4.0961  ]
D00182,Bus,13436,13436,[3],[-5.6355   36.5496   -6.26706   1.52923   0.039127 10.3619  ]
D00264,Bus,11096,11096,[3],[ -0.641156   2.90488  -14.5646    -2.19661   -0.363642   3.2131  ]
D00411,Bus,4964,4964,[3],[ 0.0256566 16.9157    -0.632451   5.09987    0.         4.43126  ]
D00436,Bus,4587,4587,[3],[ 4.57472    8.62012   -9.82679    2.67641    0.0347497  3.89259  ]
D00446,Bus,4915,4915,[3],[-7.22028   7.78     -2.76502   0.26406  -0.494284  4.27056 ]
D00448,Bus,7367,7367,[3],[ 2.53263   8.8068    2.13731   4.29352  -0.465848  2.12651 ]
D00483,Bus,6097,6097,[3],"[-2.64916e+02  3.24819e+01 -1.14810e+02  5.80567e+02 -7.92340e-02
  2.86368e+02]"
D00516,Bus,4096,4096,[3],[-9.10837   0.470615  2.988008  5.816505  0.013357  2.94406 ]
D00677,Bus,11974,11974,[3],[-0.023403   5.39852   -1.09583    1.09583   -0.0107424  2.4654   ]
D00754,Bus,8866,8866,[3],[ 0.       2.80429  0.      14.1246   0.       4.22799]
D00769,Bus,8963,8963,[3],[ 0.       2.6      0.      12.828    0.       4.69562]
D00775,Bus,9510,9510,[3],[-0.150412 10.5      -0.255398  2.61075  -0.159065  4.      ]
D00815,Bus,7075,7075,[3],[-6.017871  6.017871 -1.359204  1.359204 -1.900115  1.900115]
D00823,Bus,7367,7367,[3],[ 3.06768   6.76214   0.       12.3689   -0.064998  3.37945 ]
D00832,Bus,3155,3155,[3],[0.374132 3.522974 0.490072 6.95378  0.       2.708755]
D00857,Bus,5223,5223,[3],[-2.85392   7.80611  -2.57347   0.3048    0.011314  3.3021  ]
D00168,Car,4999,4999,[3],[-1.07568   0.817578 -0.297973  0.423048 -0.326069  0.317056]
D00236,Car,26709,26709,[3],[-1.07968   0.807784 -0.412317  0.483085 -0.443219  0.530837]
D00260,Car,38335,38335,[3],[-1.02687   0.904537 -0.424302  0.625567 -0.541783  0.405202]
D00265,Car,4960,4960,[3],[-1.08126   0.860791 -0.407091  0.369185 -0.32611   0.261426]
D00299,Car,23527,23527,[3],[-0.853657  0.775096 -0.457605  0.648322 -0.401928  0.513055]
D00377,Car,8260,8260,[3],[-0.780183  0.917149 -0.462143  0.384177 -0.260185  0.217424]
D00405,Car,62279,62279,[3],[-0.795816  1.02773  -0.407894  0.501882 -0.354688  0.503341]
D00452,Car,25495,25495,[3],[-1.01145   0.744895 -0.406955  0.562323 -0.378776  0.43    ]
D00504,Car,5153,5153,[3],[-1.03804   0.821696 -0.439167  0.608145 -0.215415  0.360576]
D00541,Car,2956,2956,[3],[-1.09073   0.789453 -0.381739  0.499111 -0.482262  0.397676]
D00618,Car,3506,3506,[3],[-1.10077   0.832571 -0.397933  0.426797 -0.224476  0.297102]
D00670,Car,4978,4978,[3],[-0.988723  0.953373 -0.435632  0.289791 -0.303878  0.259793]
D00671,Car,29817,29817,[3],[-1.04708   0.84565  -0.360937  0.351184 -0.349946  0.283784]
D00724,Car,17676,17676,[3],[-1.04014   0.817799 -0.550198  0.38944  -0.441431  0.381314]
D00767,Car,13728,13728,[3],[-1.09774   0.829673 -0.482563  0.364336 -0.356135  0.381147]
D00785,Car,7248,7248,[3],[-0.938098  0.906859 -0.314561  0.494684 -0.386625  0.357896]
D00793,Car,5322,5322,[3],[-0.975232  0.961661 -0.366168  0.493747 -0.221939  0.391463]
D00803,Car,25807,25807,[3],[-0.902505  1.01378  -0.278279  0.400048 -0.227012  0.224402]
D00865,Car,15085,15085,[3],[-0.934109  0.952445 -0.297028  0.435453 -0.429678  0.309649]
D00976,Car,18122,18122,[3],[-0.911992  0.866992 -0.571276  0.40291  -0.287021  0.415608]
m1485,Car,6148,6148,[3],[0.025    0.422203 0.025    0.460334 0.025    0.975   ]
m1486,Car,5911,5911,[3],[0.025    0.442566 0.025    0.396692 0.025    0.975   ]
m1487,Car,7454,7454,[3],[0.025    0.479235 0.025    0.398424 0.025    0.975   ]
m1488,Car,4952,4952,[3],[0.025    0.568805 0.025    0.50681  0.025    0.975   ]
m1489,Car,1684,1684,[3],[0.025    0.505159 0.025    0.495657 0.025    0.975   ]
m1490,Car,2868,2868,[3],[0.025    0.975    0.025    0.516427 0.025    0.427501]
m1492,Car,5914,5914,[3],[0.025    0.499502 0.025    0.59359  0.025    0.975   ]
m1495,Car,6870,6870,[3],[0.025    0.975    0.025    0.451866 0.025    0.35359 ]
m1496,Car,8404,8404,[3],[0.025    0.374098 0.025    0.356087 0.025    0.975   ]
m1497,Car,3655,3655,[3],[0.025    0.975    0.025    0.327574 0.025    0.342892]
m1498,Car,5514,5514,[3],[0.025    0.375032 0.025    0.296635 0.025    0.975   ]
m1499,Car,15465,15465,[3],[0.025    0.975    0.025    0.382137 0.025    0.521646]
m1500,Car,1644,1644,[3],[0.025    0.427681 0.025    0.380906 0.025    0.975   ]
m1502,Car,4970,4970,[3],[0.025    0.975    0.025    0.206406 0.025    0.504835]
m1503,Car,24786,24786,[3],[0.025    0.975    0.025    0.216294 0.025    0.201974]
m1504,Car,1621,1621,[3],[0.025    0.450467 0.025    0.212706 0.025    0.975   ]
m1505,Car,10969,10969,[3],[0.025    0.391308 0.025    0.210469 0.025    0.975   ]
m1506,Car,4284,4284,[3],[0.025    0.562902 0.025    0.975    0.025    0.277236]
m1507,Car,6514,6514,[3],[0.025    0.437739 0.025    0.213081 0.025    0.975   ]
m1508,Car,4336,4336,[3],[0.025    0.975    0.025    0.212635 0.025    0.419927]
m1509,Car,47558,47558,[3],[0.025    0.552566 0.025    0.386434 0.025    0.975   ]
m1510,Car,54710,54710,[3],[0.025    0.488036 0.025    0.245331 0.025    0.975   ]
m1511,Car,10828,10828,[3],[0.025    0.58091  0.025    0.250914 0.025    0.975   ]
m1512,Car,6816,6816,[3],[0.025    0.975    0.025    0.37961  0.086121 0.308885]
m1513,Car,13106,13106,[3],[0.065542 0.975    0.025    0.420125 0.025    0.288298]
m1514,Car,18662,18662,[3],[0.025    0.457041 0.025    0.260765 0.025    0.975   ]
m1515,Car,250,250,[3],[0.025    0.496361 0.025    0.238391 0.025    0.975   ]
m1516,Car,12279,12279,[3],[0.025    0.422411 0.025    0.975    0.025    0.288768]
m1517,Car,3956,3956,[3],[0.025    0.438897 0.025    0.324205 0.025    0.975   ]
m1518,Car,7486,7486,[3],[0.025    0.406739 0.025    0.316635 0.025    0.975   ]
m1519,Car,4275,4275,[3],[0.025    0.377113 0.025    0.272796 0.025    0.975   ]
m1521,Car,308,308,[3],[0.025    0.412061 0.025    0.269465 0.025    0.975   ]
m1522,Car,2676,2676,[3],[0.025    0.408249 0.025    0.285988 0.025    0.975   ]
m1523,Car,1830,1830,[3],[0.025    0.975    0.025    0.354228 0.025    0.42955 ]
m1524,Car,1517,1517,[3],[0.025    0.426636 0.025    0.338181 0.025    0.975   ]
m1525,Car,10545,10545,[3],[0.025    0.450612 0.025    0.975    0.025    0.355389]
m1526,Car,320,320,[3],[0.025    0.43005  0.025    0.286878 0.025    0.975   ]
m1527,Car,7315,7315,[3],[0.025    0.975    0.025    0.333125 0.025    0.90681 ]
m1528,Car,18656,18656,[3],[0.025    0.374326 0.025    0.280749 0.025    0.975   ]
m1529,Car,4168,4168,[3],[0.025    0.428029 0.025    0.332668 0.025    0.975   ]
m1530,Car,1268,1268,[3],[0.025    0.975    0.025    0.299075 0.025    0.3993  ]
m1531,Car,2170,2170,[3],[0.025    0.975    0.025    0.323536 0.025    0.377685]
m1532,Car,132,132,[3],[0.025    0.452245 0.025    0.396482 0.025    0.975   ]
m1533,Car,7374,7374,[3],[0.025    0.384654 0.025    0.287474 0.025    0.975   ]
m1535,Car,15178,15178,[3],[0.025    0.373905 0.025    0.290989 0.025    0.975   ]
m1536,Car,1503,1503,[3],[0.025    0.629503 0.025    0.975    0.025    0.500356]
m1538,Car,1830,1830,[3],[0.025    0.975    0.025    0.275461 0.025    0.417512]
m1539,Car,8254,8254,[3],[0.025    0.47597  0.025    0.281105 0.025    0.975   ]
m1540,Car,8492,8492,[3],[0.025    0.975    0.025    0.264994 0.025    0.420549]
m1542,Car,4384,4384,[3],[0.025    0.475133 0.025    0.345513 0.025    0.975   ]
m1543,Car,386,386,[3],[0.025    0.975    0.025    0.28357  0.025    0.457384]
m1544,Car,60326,60326,[3],[0.025    0.479827 0.025    0.252097 0.025    0.975   ]
m1545,Car,8278,8278,[3],[0.025    0.975    0.025    0.27926  0.025    0.451815]
m1546,Car,9068,9068,[3],[0.025    0.975    0.025    0.574048 0.035239 0.287257]
m1547,Car,249,249,[3],[0.025    0.975    0.025    0.266356 0.025    0.57119 ]
m1548,Car,8278,8278,[3],[0.025    0.975    0.025    0.27926  0.025    0.451815]
m1550,Car,9369,9369,[3],[0.025    0.454282 0.025    0.268448 0.025    0.975   ]
m1551,Car,18528,18528,[3],[0.025    0.975    0.025    0.267007 0.025    0.44911 ]
m1552,Car,5247,5247,[3],[0.025    0.975    0.025    0.323204 0.025    0.418813]
m1553,Car,1239,1239,[3],[0.025    0.975    0.025    0.301501 0.025    0.472796]
m1555,Car,16607,16607,[3],[0.025    0.975    0.025    0.419218 0.025    0.322279]
m1556,Car,35131,35131,[3],[0.025    0.975    0.025    0.333696 0.025    0.365631]
m1557,Car,8489,8489,[3],[0.025    0.975    0.025    0.380186 0.025    0.411033]
m1558,Car,6943,6943,[3],[0.025    0.347265 0.025    0.307098 0.025    0.975   ]
m1559,Car,15606,15606,[3],[0.025    0.416123 0.025    0.541627 0.025    0.975   ]
m1560,Car,21686,21686,[3],[0.025    0.975    0.025    0.630625 0.025    0.671904]
m1561,Car,332,332,[3],[0.025    0.523565 0.025    0.500844 0.025    0.975   ]
m1562,Car,12016,12016,[3],[0.025    0.975    0.025    0.661064 0.025    0.654089]
m1563,Car,616,616,[3],[0.025    0.698706 0.025    0.503489 0.025    0.975   ]
D00018,Cellphone,14103,14103,[3],[-1.217518  0.64781  -0.450646  0.305057 -0.265966  0.253022]
D00032,Cellphone,3500,3500,[3],[-0.617663  1.00284  -0.443575  0.322637 -0.106936  0.179809]
D00079,Cellphone,20212,20212,[3],[-0.936548  1.0206   -0.405795  0.370964 -0.334059  0.10297 ]
D00152,Cellphone,44041,44041,[3],[-1.01286   0.927637 -0.485417  0.417629 -0.089604  0.157031]
D00192,Cellphone,1230,1230,[3],[-0.99916   0.75987  -0.306454  0.485364 -0.123066  0.156643]
D00248,Cellphone,5754,5754,[3],[-0.799361  0.781581 -0.383672  0.335576 -0.147152  0.086838]
D00312,Cellphone,1012,1012,[3],[-0.161981  0.342809 -0.93762   0.068043 -0.011327  0.028113]
D00327,Cellphone,6318,6318,[3],[-1.13499   0.806077 -0.385219  0.433581 -0.166778  0.265698]
D00362,Cellphone,29805,29805,[3],[-0.845254  1.01566  -0.41098   0.589063 -0.080081  0.149123]
D00369,Cellphone,926,926,[3],[-0.634126  1.03005  -0.201378  0.297345 -0.128572  0.209013]
D00440,Cellphone,763,763,[3],[-0.544542  0.993595 -0.168497  0.257078 -0.113165  0.124731]
D00527,Cellphone,8796,8796,[3],[-0.894174  1.01316  -0.487487  0.40069  -0.275139  0.115174]
D00542,Cellphone,16185,16185,[3],[-0.994816  0.494167 -0.278201  0.267312 -0.060837  0.196652]
D00554,Cellphone,14822,14822,[3],[-0.939823  0.967266 -0.383001  0.562863 -0.217155  0.157361]
D00559,Cellphone,3120,3120,[3],[-0.913337  0.814794 -0.244785  0.340604 -0.222912  0.099092]
D00817,Cellphone,5206,5206,[3],[-1.0599    0.813321 -0.592678  0.446986 -0.150876  0.182492]
D00848,Cellphone,9745,9745,[3],[-0.968237  0.656545 -0.220049  0.365368 -0.136264  0.093254]
D00902,Cellphone,2408,2408,[3],[-0.907351  0.967494 -0.522068  0.439696 -0.274709  0.159693]
D00979,Cellphone,3120,3120,[3],[-0.886632  0.836031 -0.227436  0.333309 -0.222432  0.094299]
D00997,Cellphone,4796,4796,[3],[-0.702487  0.984907 -0.252936  0.347464 -0.190872  0.13643 ]
D01017,Chess,380,380,[3],[-0.192571  0.251959 -0.139346  0.139498 -0.141458  0.141575]
D01019,Chess,416,416,[3],[0.025    0.444671 0.025    0.975    0.025    0.444649]
D01021,Chess,1474,1474,[3],[0.025    0.975    0.025    0.512055 0.025    0.512055]
D01043,Chess,389,389,[3],[0.025    0.384359 0.025    0.975    0.025    0.384359]
D01045,Chess,1542,1542,[3],[0.025    0.405044 0.025    0.975    0.025    0.405044]
D01049,Chess,214,214,[3],[0.025    0.414079 0.025    0.975    0.025    0.414079]
D01053,Chess,89,89,[3],[0.025    0.658333 0.025    0.975    0.025    0.658333]
D01080,Chess,250,250,[3],[0.025    0.449157 0.025    0.975    0.025    0.449157]
D01081,Chess,6727,6727,[3],[0.025    0.556126 0.025    0.975    0.025    0.55481 ]
D01099,Chess,2386,2386,[3],[0.025    0.629581 0.025    0.975    0.025    0.622556]
D01105,Chess,282,282,[3],[0.025   0.43672 0.025   0.975   0.025   0.43672]
D01112,Chess,1182,1182,[3],[0.025    0.443287 0.025    0.975    0.025    0.443287]
D01123,Chess,390,390,[3],[0.025    0.437937 0.025    0.975    0.025    0.437937]
D01126,Chess,802,802,[3],[0.025    0.518792 0.025    0.975    0.025    0.518792]
D01130,Chess,1282,1282,[3],[0.025    0.42415  0.025    0.975    0.025    0.424153]
D01138,Chess,416,416,[3],[-0.225329  0.352943 -0.126589  0.128693 -0.127508  0.128058]
D01145,Chess,390,390,[3],[-0.30858   0.404776 -0.15541   0.154644 -0.155146  0.154924]
D01171,Chess,4002,4002,[3],[0.025    0.646138 0.025    0.975    0.025    0.645819]
D01186,Chess,154,154,[3],[0.025    0.526367 0.025    0.975    0.025    0.526367]
D01188,Chess,242,242,[3],[0.025 0.825 0.025 0.975 0.025 0.825]
m1589,Chess,3782,3782,[3],[0.025    0.970478 0.025    0.251514 0.025    0.975   ]
m1591,Chess,7339,7339,[3],[0.025    0.974998 0.025    0.266023 0.025    0.975   ]
m1593,Chess,25650,25650,[3],[0.025    0.975    0.025    0.267182 0.025    0.974993]
m1595,Chess,60671,60671,[3],[0.025    0.975    0.025    0.192279 0.025    0.975   ]
m1596,Chess,16803,16803,[3],[0.025    0.559374 0.025    0.151249 0.025    0.975   ]
m1598,Chess,1182,1182,[3],[0.025    0.443287 0.025    0.975    0.025    0.443287]
m1599,Chess,250,250,[3],[0.025    0.449157 0.025    0.975    0.025    0.449157]
m1600,Chess,416,416,[3],[0.025    0.444671 0.025    0.975    0.025    0.444649]
m1601,Chess,6727,6727,[3],[0.025    0.556126 0.025    0.975    0.025    0.55481 ]
m1602,Chess,1542,1542,[3],[0.025    0.405044 0.025    0.975    0.025    0.405044]
m1603,Chess,389,389,[3],[0.025    0.384359 0.025    0.975    0.025    0.384359]
m1604,Chess,214,214,[3],[0.025    0.414079 0.025    0.975    0.025    0.414079]
m1605,Chess,89,89,[3],[0.025    0.658333 0.025    0.975    0.025    0.658333]
m1606,Chess,2386,2386,[3],[0.025    0.629581 0.025    0.975    0.025    0.622556]
m1607,Chess,802,802,[3],[0.025    0.518792 0.025    0.975    0.025    0.518792]
m1608,Chess,242,242,[3],[0.025 0.825 0.025 0.975 0.025 0.825]
m1609,Chess,154,154,[3],[0.025    0.526367 0.025    0.975    0.025    0.526367]
m1610,Chess,6094,6094,[3],[0.025    0.646138 0.025    0.975    0.025    0.645819]
m1611,Chess,1474,1474,[3],[0.025    0.975    0.025    0.512055 0.025    0.512055]
m1612,Chess,1282,1282,[3],[0.025    0.42415  0.025    0.975    0.025    0.424153]
m1613,Chess,282,282,[3],[0.025   0.43672 0.025   0.975   0.025   0.43672]
m1614,Chess,390,390,[3],[0.025    0.437937 0.025    0.975    0.025    0.437937]
D01001,City,6645,6645,[3],[0.025    0.975    0.025    0.230267 0.025    0.641048]
D01007,City,3163,3163,[3],[0.0484247 0.975     0.025     0.362786  0.025     0.625857 ]
D01010,City,1049,1049,[3],[0.025    0.753517 0.025    0.344403 0.025    0.975   ]
D01018,City,6529,6529,[3],[0.025    0.975    0.025    0.223656 0.025    0.895154]
D01039,City,1344,1344,[3],[0.025     0.840902  0.025     0.0788145 0.025     0.975    ]
D01056,City,1638,1638,[3],[0.025    0.883788 0.025    0.466607 0.025    0.975   ]
D01066,City,9894,9894,[3],[0.025     0.975     0.025     0.0934959 0.025     0.842903 ]
D01068,City,5538,5538,[3],[0.025    0.975    0.025    0.210119 0.025    0.973098]
D01079,City,9201,9201,[3],[0.025     0.975     0.025     0.0798889 0.025     0.928504 ]
D01090,City,7089,7089,[3],[0.025     0.801993  0.0454205 0.131825  0.025     0.975    ]
D01091,City,1321,1321,[3],[0.025    0.500146 0.025    0.215775 0.025    0.975   ]
D01092,City,1380,1380,[3],[0.025    0.975    0.025    0.301324 0.025    0.975   ]
D01101,City,26070,26070,[3],[0.025    0.493371 0.025    0.122517 0.025    0.975   ]
D01103,City,2274,2274,[3],[0.025    0.856228 0.025    0.185283 0.025    0.975   ]
D01124,City,5211,5211,[3],[0.025    0.975    0.025    0.323101 0.025    0.722926]
D01133,City,5804,5804,[3],[0.025    0.975    0.025    0.345009 0.025    0.975   ]
D01173,City,2341,2341,[3],[0.025    0.975    0.025    0.063385 0.025    0.925   ]
D01181,City,5137,5137,[3],[0.025    0.975    0.025    0.236017 0.025    0.641048]
D01192,City,14752,14752,[3],[0.0484247 0.975     0.025     0.362786  0.025     0.625857 ]
D01195,City,16857,16857,[3],[0.025    0.975    0.025    0.198499 0.025    0.755089]
m1652,City,2274,2274,[3],[0.025    0.856228 0.025    0.185283 0.025    0.975   ]
m1654,City,5538,5538,[3],[0.025    0.975    0.025    0.210119 0.025    0.973098]
m1659,City,5804,5804,[3],[0.025    0.975    0.025    0.345009 0.025    0.975   ]
m1660,City,2341,2341,[3],[0.025    0.975    0.025    0.063385 0.025    0.925   ]
m1661,City,1344,1344,[3],[0.025    0.840902 0.025    0.078814 0.025    0.975   ]
m1662,City,9201,9201,[3],[0.025    0.975    0.025    0.079889 0.025    0.928504]
m1664,City,1049,1049,[3],[0.025    0.753517 0.025    0.344403 0.025    0.975   ]
D00005,ClassicPiano,626,626,[3],[ 1.048408  2.251403 -0.023757  1.454393  0.        1.504024]
D00009,ClassicPiano,2027,2027,[3],[-0.818664  0.801163 -1.305727  1.502257  0.00244   1.763385]
D00034,ClassicPiano,1611,1611,[3],[ 0.435222 12.7      -0.1524   11.05535   0.        4.276281]
D00092,ClassicPiano,5901,5901,[3],[  0.      46.1645 -12.6335  47.2239 -30.5165  27.7809]
D00120,ClassicPiano,231,231,[3],"[-5.457320e-01  1.164776e+00 -4.802040e-01  8.421960e-01  4.970000e-04
  1.596637e+00]"
D00190,ClassicPiano,1572,1572,[3],[-0.1524    6.190816 -1.59385   5.764708  0.        5.139549]
D00233,ClassicPiano,5205,5205,[3],[-33.448386  -6.348401  -8.289069   9.167111   0.346075  14.968439]
D00254,ClassicPiano,1335,1335,[3],[ 1.58635  4.27963 -8.64678 -4.57551  0.0127   2.06966]
D00279,ClassicPiano,7253,7253,[3],[-1.30628   0.740793 -0.467149  0.514366  0.107214  1.43006 ]
D00305,ClassicPiano,1711,1711,[3],[-0.074943  1.820722 -0.734221  2.549052  5.566783  6.579608]
D00314,ClassicPiano,6800,6800,[3],[ 0.553825   2.55332    0.314166   2.72606   -0.0931927  2.02276  ]
D00561,ClassicPiano,1826,1826,[3],[5.55731  8.15513  0.381786 4.20455  0.009661 2.25358 ]
D00579,ClassicPiano,2369,2369,[3],[5.55969   7.32157   1.37708   4.40191   0.0898382 2.12879  ]
D00605,ClassicPiano,8121,8121,[3],[-0.016794  1.36991   0.        2.49472   0.        1.85693 ]
