File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
m1294,Jet,12064,6191,[3],[0.05834328 0.43060705 0.025      0.975      0.03335411 0.11004   ]
m1295,Jet,26990,13703,[3],[0.028332   0.48509237 0.025      0.975      0.02656071 0.05578965]
m1296,Jet,16314,8227,[3],[0.474741   0.92003253 0.025      0.975      0.03093403 0.12179422]
m1297,Jet,13408,6960,[3],[0.064148   0.32575598 0.025      0.975      0.04514044 0.08873053]
m1298,Jet,10194,5127,[3],[0.04739506 0.70414094 0.02918842 0.30224035 0.06547321 0.93510517]
m1299,Jet,11059,5804,[3],[0.03239046 0.60986854 0.0333573  0.57969499 0.07531796 0.89842016]
m1300,Jet,11469,5935,[3],[0.10171673 0.64313607 0.02504339 0.16839859 0.06018667 0.92894262]
m1301,Jet,17990,8997,[3],[0.03620107 0.63748125 0.0342238  0.12352126 0.08619392 0.91756588]
D01015,Knife,13139,6810,[3],[-0.1554709   0.96417338 -0.65016425  2.66408448 -0.01835456  0.06944586]
D01025,Knife,12055,6092,[3],[ 1.774911   11.02733584  7.32965948  9.347743   -0.34911444  0.58367415]
D01032,Knife,17166,8587,[3],"[-1.12346721e-01  2.46495149e-01 -1.21804347e-02  8.18043466e-03
  2.18379971e-04  5.49996791e-02]"
D01051,Knife,11679,6161,[3],[ 0.00084266  0.41730686 -0.01039399  0.01032554 -0.00113888  0.04      ]
D01054,Knife,11156,5585,[3],"[ 3.67499534e-03  2.10006025e-01 -3.16382153e-02  2.16467397e-03
  9.80086943e-05  3.05735655e-03]"
D01057,Knife,11553,5812,[3],[-0.01039986  0.01039986  0.01729982  0.42899367 -0.03677903  0.01591807]
D01063,Knife,10658,5541,[3],[-0.00100139  0.41424301 -0.02437554  0.02493054  0.02256258  0.08198879]
D01075,Knife,10949,5479,[3],[-0.27182255  0.46677289  0.16018857 11.33918617  0.1063403   7.00928267]
D01077,Knife,15798,7907,[3],"[-59.54470188  51.15456982   0.32000274  20.04886645   9.14443765
  14.1986    ]"
D01107,Knife,16293,8152,[3],[-0.23449984 -0.02195264  0.089163    0.101532    0.79282467  0.83081077]
D01119,Knife,10516,5262,[3],[-0.03848173 -0.00159339 -0.03680651  0.03023279  0.00244151  0.00527726]
D01120,Knife,19661,9837,[3],[ 1.60951595  2.06593194 -4.31126741 -0.51573372 -0.11217332  0.10582825]
D01132,Knife,14625,7318,[3],[ 0.05813702  0.4049306   0.06222039  0.12404989 -0.0109035   0.00665882]
D01150,Knife,17483,8772,[3],[ 0.35826225  3.55039167 -0.07183335  4.40734     0.17183178 26.12292291]
D01160,Knife,15888,8033,[3],[0.03762575 0.47446524 0.13436316 0.22045402 0.58810063 0.61526482]
D01168,Knife,14908,7467,[3],"[ 1.54530995e+00  4.28994865e+00  3.54301767e+00  4.48555114e+00
 -1.76033290e-01 -1.76815763e-03]"
D01174,Knife,10654,5336,[3],[0.272211   3.82838415 0.4804057  0.90013701 0.14320334 0.24368916]
D01175,Knife,13894,6951,[3],"[ 1.51580153e-01  6.55507418e-01 -2.24593101e-01  2.39760871e-01
  5.41469537e-04  4.35604139e-02]"
D01187,Knife,12757,6574,[3],"[17036.03574918 27979.76015894 13208.28424046 30612.76659985
     0.           563.8703095 ]"
D01189,Knife,23645,11964,[3],[0.08235783 0.12268079 0.03576914 0.34982913 0.00052812 0.01216787]
m722,Knife,12098,6122,[3],[0.02809513 0.09005556 0.025      0.174508   0.025      0.97306047]
m724,Knife,14750,7379,[3],[0.04334617 0.97331644 0.03090951 0.15032904 0.02592807 0.10572793]
m725,Knife,12696,6352,[3],[0.04732939 0.97371683 0.0277797  0.26674085 0.02570733 0.08652667]
m726,Knife,16285,8161,[3],[0.02511415 0.06522585 0.04771987 0.31429289 0.02888513 0.97481881]
m727,Knife,19449,9734,[3],[0.02628881 0.4394355  0.02589991 0.97499016 0.02509151 0.081071  ]
m728,Knife,11614,5874,[3],[0.02523173 0.12530423 0.02892133 0.31810863 0.025      0.96984695]
D00051,MilitaryVehicle,16782,8619,[3],[-1.13610227  0.68106848 -0.57904981  0.71394623 -0.5081887   0.33392984]
D00100,MilitaryVehicle,18787,9812,[3],[-0.95716719  0.72579455 -0.53493738  0.54563375 -0.69870644  0.600945  ]
D00611,MilitaryVehicle,14947,8087,[3],[-0.9080915   0.911303   -0.40599775  0.38187413 -0.2623605   0.38461737]
D00778,MilitaryVehicle,23054,12418,[3],[-0.8196685   0.77929976 -0.31210488  0.3224285  -0.46650087  0.27592613]
D00799,MilitaryVehicle,14786,7441,[3],[-0.64782122  1.06583351 -0.67965019  0.75111789 -0.36125605  0.14988275]
D00007,Monitor,12414,6232,[3],[-1.03926079  0.82445305 -0.97077093  0.77303401 -0.43089591  0.2873493 ]
D00141,Monitor,17699,8962,[3],[-0.62760471  0.97939694 -0.78160945  0.9536669  -0.48332584  0.26167704]
D00229,Monitor,13566,7118,[3],[-0.56937613  1.00338681 -0.80423356  0.63175869 -0.42300275  0.386471  ]
D00339,Monitor,18623,9494,[3],[-0.52813135  0.82199566 -0.63380238  0.66175798 -0.110269    0.38958536]
D00391,Monitor,11710,5967,[3],[-0.86279677  1.02202964 -0.70064907  0.63145643 -0.17708149  0.20269254]
D00412,Monitor,10383,5730,[3],[-1.17488     0.48674019 -0.7679973   0.8747     -0.3757855   0.36508826]
D00469,Monitor,25056,12536,[3],[-0.4694707   1.12803188 -0.84026297  0.75305317 -0.63293791  0.80127262]
D00548,Monitor,20808,10625,[3],[-0.58888047  1.02291852 -0.6495758   0.69015082 -0.19444612  0.27878297]
D00659,Monitor,11890,6015,[3],[-0.5559415   0.94866859 -0.70115384  0.52542387 -0.70198988  0.53209466]
D00915,Monitor,14921,7503,[3],[-1.04136187  0.54255    -1.20129562  0.38758581 -0.4118155   0.3769335 ]
D00919,Monitor,30768,15532,[3],[-0.68897879  0.84896595 -0.70255476  0.50919617 -0.51012673  0.21556501]
D00920,Monitor,10728,5424,[3],[-0.59355797  1.00841188 -0.82217719  0.28801412 -0.14874169  0.23363141]
D00011,Monoplane,18766,9530,[3],[-1.02340905  0.75460268 -0.98459465  1.00154488 -0.21087385  0.20023751]
D00019,Monoplane,13952,7048,[3],[-1.04232865  0.71547236 -0.82002431  0.79303712 -0.13990142  0.18507575]
D00043,Monoplane,11856,6035,[3],[-0.97226274  0.76600516 -0.89201447  0.88675891 -0.13080821  0.31013751]
D00098,Monoplane,12356,6322,[3],[-0.72717611  0.96021445 -0.91232482  0.8794252  -0.28847906  0.12319023]
D00167,Monoplane,10590,5391,[3],[-0.96287407  0.97381244 -0.32727006  0.3174315  -0.11137592  0.06841735]
D00169,Monoplane,21146,10649,[3],[-1.18566526  0.65215286 -0.83287582  0.81849911 -0.13946737  0.19676973]
D00262,Monoplane,18941,9777,[3],[-0.76343728  0.86696976 -0.48746613  0.49411023 -0.14199701  0.27332413]
D00301,Monoplane,11400,5958,[3],[-1.02848516  0.74424466 -0.62871462  0.62999234 -0.14047142  0.1279957 ]
D00304,Monoplane,18520,9540,[3],[-1.07151     0.67629322 -0.60713181  0.31272014 -0.15344875  0.24720163]
D00319,Monoplane,15757,7928,[3],[-0.91379037  0.81674508 -0.71041121  0.85038538 -0.10683406  0.30485138]
D00402,Monoplane,18396,9350,[3],[-0.91419951  0.96518982 -0.79638638  0.75536575 -0.16646388  0.14930187]
D00482,Monoplane,19668,10207,[3],[-0.61660812  0.71062803 -0.97772262  0.98288991 -0.20011611  0.153194  ]
D00798,Monoplane,11560,6103,[3],[-0.98836148  0.62110632 -0.691691    0.44717937 -0.096231    0.30315188]
D00840,Monoplane,14342,7247,[3],[-0.81496662  0.97737812 -0.93140719  0.86149575 -0.18177381  0.13680512]
D00864,Monoplane,11140,5766,[3],[-0.66532491  0.55836544 -0.88059705  0.88038584 -0.12418542  0.28507661]
D00925,Monoplane,11565,5850,[3],[-0.69091737  0.91648503 -0.97038572  0.98090488 -0.256605    0.11516801]
D00963,Monoplane,16768,8554,[3],[-0.98499671  0.9913133  -0.51925832  0.47369624 -0.13115553  0.08907252]
D00995,Monoplane,14746,7538,[3],[-1.00209284  0.96290983 -0.52503793  0.42951804 -0.05114155  0.18604048]
D00054,Motorcycle,24346,12135,[3],[-0.81496188  0.92593    -0.51082     0.76129231 -0.16464944  0.7452218 ]
D00224,Motorcycle,22354,11397,[3],[-0.9884785   0.835742   -0.61770387  0.43774988 -0.36965225  0.3806745 ]
D00269,Motorcycle,16402,8629,[3],[-0.99118112  0.8117705  -0.5404385   0.5284435  -0.38699763  0.35987188]
D00396,Motorcycle,16728,8783,[3],[-0.9825745   0.796384   -0.59275213  0.5142465  -0.31021024  0.30028414]
D00945,Motorcycle,16571,9042,[3],[-1.0179475   0.87185969 -0.51430287  0.56553562 -0.24333425  0.30274308]
m1481,Motorcycle,13490,6889,[3],[0.03733505 0.33577277 0.03764513 0.57037956 0.03827766 0.9655393 ]
m1484,Motorcycle,10309,5321,[3],[0.02599316 0.41012534 0.04256834 0.53432688 0.04226836 0.94899929]
D00172,Mug,12578,6289,[3],[-0.625951    1.03586125 -0.90321612  0.63082525 -0.58764344  0.57977638]
D00321,Mug,16658,8333,[3],[-0.59179266  1.00330113 -0.60265892  0.64139239 -0.52499809  0.55506948]
D00372,Mug,15218,7704,[3],[-0.7182793   1.02483508 -0.90477265  0.86773171 -0.83535205  0.70071184]
D00684,Mug,12096,6048,[3],[-1.005735    0.68576812 -0.6711713   0.69878113 -0.67294538  0.66780137]
D00705,Mug,23080,11540,[3],[-0.90020588  0.850982   -0.52322762  0.66809075 -0.46336813  0.5279695 ]
D00745,Mug,16400,8208,[3],[-0.94106381  0.80333112 -0.80004987  0.80743112 -0.50936788  0.57335925]
D00760,Mug,23520,11766,[3],[-0.70266625  0.52056325 -0.63400325  0.96577169 -0.85657538  0.6684195 ]
D00770,Mug,21818,10913,[3],[-0.670086    0.99160469 -0.9027405   0.61941238 -0.67703937  0.79103838]
D00825,Mug,19664,9852,[3],[-0.95556809  0.76743264 -0.72192865  1.00017964 -0.6766823   0.70725857]
D00833,Mug,13900,7015,[3],[-0.83168975  0.54593587 -0.54962525  1.00761512 -0.58080494  0.59753531]
D00908,Mug,18256,9308,[3],[-0.5592965   0.90829248 -0.93747412  0.73720559 -0.69068323  0.5542315 ]
D00923,Mug,18276,9142,[3],[-1.10998551  0.63823525 -0.7655003   0.78451823 -0.62758623  0.57724493]
m503,Mug,22366,11353,[3],[0.02594268 0.88435978 0.02744858 0.97256873 0.0263365  0.570795  ]
m504,Mug,12120,6060,[3],[0.02719712 0.97455937 0.025      0.7363945  0.02515    0.7701115 ]
m507,Mug,20430,10257,[3],[0.02694531 0.975      0.0250105  0.695006   0.02694531 0.67529356]
m508,Mug,17090,8549,[3],[0.02687284 0.97373348 0.025      0.80810541 0.03141223 0.6185128 ]
D00036,MultiSeat,14158,7091,[3],[-0.81737276  0.8591713  -0.37313354  0.68300659 -0.50493378  0.42806166]
D00046,MultiSeat,21796,10912,[3],[-1.07282886  0.65251404 -0.79920133  0.69648506 -0.52307772  0.64249293]
D00053,MultiSeat,16537,8334,[3],[-1.03438688  0.78409375 -0.41384064  0.48071279 -0.41959147  0.34739655]
D00145,MultiSeat,15910,7969,[3],[-0.891804    0.91578331 -0.51986406  0.28094881 -0.38513901  0.28647909]
D00237,MultiSeat,21556,10798,[3],[-0.7635408   1.03580332 -0.33106784  0.63004972 -0.41446959  0.5160141 ]
D00245,MultiSeat,27148,13598,[3],[-0.87768122  0.85379991 -0.54629144  0.38662819 -0.42208482  0.26521854]
D00285,MultiSeat,22572,11336,[3],[-0.91826438  0.78127762 -0.59057425  0.66464912 -0.54640338  0.31507962]
D00329,MultiSeat,19416,9716,[3],[-0.9396678   0.70582925 -0.56599275  0.59829741 -0.59661246  0.45564134]
D00586,MultiSeat,23838,11943,[3],[-0.89414613  0.96448125 -0.48132593  0.47688525 -0.25138794  0.39733588]
D00588,MultiSeat,20820,10765,[3],[-1.11146114  0.70348985 -0.58616874  0.53630405 -0.52405171  0.2264084 ]
D00607,MultiSeat,20284,10162,[3],[-0.838547    0.95216875 -0.58439737  0.59422575 -0.32477844  0.492199  ]
D00652,MultiSeat,32832,16439,[3],[-0.93669773  0.74312787 -0.48335537  0.65891669 -0.51144075  0.36637513]
m774,MultiSeat,14060,7070,[3],[0.03205559 0.96797037 0.04385994 0.96730057 0.03818871 0.4940958 ]
m775,MultiSeat,26564,13369,[3],[0.02605197 0.97394871 0.04030007 0.61471299 0.02804817 0.39495172]
m776,MultiSeat,14405,7280,[3],[0.0264814  0.97300369 0.02962787 0.41584866 0.02659264 0.22896674]
m777,MultiSeat,11716,5981,[3],[0.02789822 0.97247714 0.03196938 0.39290713 0.0282557  0.19679363]
m778,MultiSeat,18854,9437,[3],[0.02778608 0.54068642 0.04149822 0.78855275 0.025      0.975     ]
m779,MultiSeat,22706,11379,[3],[0.07780375 0.92219857 0.02790616 0.36862035 0.02798841 0.24217501]
m780,MultiSeat,20528,10376,[3],[0.02752913 0.97247047 0.05352512 0.9009416  0.02785535 0.6200644 ]
m781,MultiSeat,20724,10500,[3],[0.02684898 0.97315102 0.04481292 0.63341095 0.02951953 0.44084973]
m782,MultiSeat,22888,11753,[3],[0.02512654 0.97468327 0.025      0.42384    0.03454455 0.347871  ]
m783,MultiSeat,17606,8826,[3],[0.02951039 0.97006562 0.04156076 0.45529123 0.02991096 0.60294184]
m784,MultiSeat,31036,15524,[3],[0.08838677 0.90904579 0.03273044 0.36438069 0.0271087  0.2618828 ]
m829,MultiSeat,14380,7214,[3],[0.026288   0.974435   0.03157746 0.31579425 0.02844009 0.35006466]
m830,MultiSeat,14392,7224,[3],[0.03507904 0.43460653 0.025      0.23752042 0.02618705 0.97381295]
m831,MultiSeat,10212,5123,[3],[0.02606033 0.97314072 0.03394086 0.41894753 0.03496935 0.38510319]
m832,MultiSeat,16834,8854,[3],[0.025      0.96543506 0.02500134 0.31978046 0.02506787 0.4273813 ]
m833,MultiSeat,25064,12879,[3],[0.02783539 0.96679658 0.02718522 0.4238743  0.02768322 0.47202272]
m834,MultiSeat,10450,5301,[3],[0.04768155 0.95349061 0.03073334 0.50422032 0.02502064 0.33810385]
m835,MultiSeat,19392,10000,[3],[0.0257399  0.9743164  0.025      0.43417193 0.03326775 0.41596189]
m836,MultiSeat,10930,5585,[3],[0.03117654 0.96882346 0.025      0.47542256 0.03040539 0.5       ]
m838,MultiSeat,14964,7498,[3],[0.02677398 0.97322446 0.025      0.48887825 0.02822938 0.456223  ]
m839,MultiSeat,20436,10226,[3],[0.0251404  0.53267418 0.03743715 0.51512499 0.02548747 0.97451214]
m840,MultiSeat,30886,15667,[3],[0.02643589 0.97004502 0.025      0.84542559 0.025      0.852414  ]
m841,MultiSeat,13994,7083,[3],[0.06391666 0.658333   0.025      0.975      0.025      0.33927562]
m625,Musical_Instrument,12090,6196,[3],[0.02542675 0.974729   0.02572025 0.3513465  0.0251816  0.09836312]
m626,Musical_Instrument,14301,7323,[3],[0.0250145  0.9749815  0.02503388 0.638865   0.025      0.084578  ]
m630,Musical_Instrument,18435,9576,[3],[0.02577869 0.39677625 0.02500475 0.97446762 0.02563163 0.11807437]
m632,Musical_Instrument,13590,6878,[3],[0.0285626  0.36179963 0.02639933 0.97184788 0.02505097 0.10982624]
m633,Musical_Instrument,19183,10284,[3],[0.06287929 0.48135105 0.05949352 0.96156869 0.025002   0.08561823]
m634,Musical_Instrument,11382,6103,[3],[0.02539859 0.97419163 0.025      0.07974441 0.02648535 0.32336228]
m638,Musical_Instrument,14507,7355,[3],[0.02523025 0.30461875 0.025      0.971921   0.025      0.11513187]
m640,Musical_Instrument,10484,5284,[3],[0.02534363 0.38924437 0.025      0.9749915  0.025      0.180773  ]
m641,Musical_Instrument,21725,10979,[3],[0.02550505 0.33006156 0.025      0.11985603 0.02569882 0.97485455]
m643,Musical_Instrument,16788,8621,[3],[0.02844319 0.67782155 0.02681404 0.7657094  0.02613859 0.97121525]
m645,Musical_Instrument,9424,5492,[3],[0.02500022 0.63599523 0.025      0.71968787 0.03276065 0.96807036]
m646,Musical_Instrument,14368,7324,[3],[0.02705528 0.66605982 0.04021277 0.67603068 0.04040604 0.97246176]
m647,Musical_Instrument,14107,7507,[3],[0.025006  0.5629985 0.02567   0.395156  0.0250045 0.975    ]
D00037,NonWheelChair,10062,5065,[3],[-0.91280838  0.72242256 -0.93788888  0.70340688 -0.59343775  0.53740162]
D00170,NonWheelChair,12372,6357,[3],[-0.99566383  0.86138972 -0.48449169  0.6927732  -0.61086175  0.63808062]
D00185,NonWheelChair,13036,6781,[3],[-0.60760308  1.14677875 -0.47779659  0.57877432 -0.28815013  1.04529375]
D00240,NonWheelChair,24386,12207,[3],[-1.08585315  0.77754403 -0.34394108  0.65256089 -0.45722051  0.39339231]
D00306,NonWheelChair,26060,13074,[3],[-0.68825662  0.90081777 -0.6082483   0.43113225 -0.77465956  0.49948625]
D00445,NonWheelChair,25030,12555,[3],[-0.95935909  0.80775591 -0.35043004  0.41706104 -0.42051879  0.41908007]
D00481,NonWheelChair,14150,7102,[3],[-1.09617598  0.72870745 -0.46216523  0.28875672 -0.21987868  0.50975811]
D00512,NonWheelChair,15618,8100,[3],[-0.70674068  1.09592225 -0.55069541  0.6500155  -0.38394074  1.01470475]
D00694,NonWheelChair,17392,8720,[3],[-0.5622537   0.8709789  -0.51452513  0.37174993 -0.85480219  0.33756929]
D00707,NonWheelChair,24712,12474,[3],[-0.94842471  0.84153352 -0.52589256  0.73730741 -0.55598124  0.79648503]
D00741,NonWheelChair,15726,7974,[3],[-0.78972106  0.96579362 -0.40025293  0.57073475 -0.41860112  0.727369  ]
D00853,NonWheelChair,21174,10593,[3],[-0.91233812  0.68751463 -0.39968619  0.69851711 -0.70494212  0.41499044]
D00914,NonWheelChair,11408,5777,[3],[-0.9322775   0.71100343 -0.314104    0.81257395 -0.43101006  0.44499   ]
D00928,NonWheelChair,11176,5606,[3],[-0.8088458   1.12325828 -0.4187371   0.51957664 -0.37425734  0.37943989]
D00936,NonWheelChair,17228,8636,[3],[-0.906933    0.833012   -0.40097938  0.46740425 -0.36173363  0.785916  ]
m785,NonWheelChair,16104,8118,[3],[0.02788129 0.56672541 0.02515016 0.97497241 0.02788129 0.56672557]
m786,NonWheelChair,11520,5778,[3],[0.03036001 0.75109439 0.0275829  0.9703598  0.0256521  0.7802596 ]
m787,NonWheelChair,18374,9281,[3],[0.02566342 0.57214256 0.02518598 0.97297438 0.02566342 0.57214256]
m788,NonWheelChair,21024,10526,[3],[0.03083398 0.3339817  0.0501121  0.9743617  0.03024061 0.32634705]
m789,NonWheelChair,12920,6502,[3],[0.02543494 0.51115206 0.0250835  0.97483049 0.02543494 0.51355419]
m790,NonWheelChair,11850,6002,[3],[0.02855386 0.65751771 0.02510075 0.975      0.02822834 0.68145042]
m791,NonWheelChair,11504,5786,[3],[0.0250175  0.510933   0.025      0.975      0.02500812 0.5108885 ]
m793,NonWheelChair,18352,9562,[3],[0.04240341 0.86730759 0.02985794 0.95871499 0.04024483 0.75460715]
m794,NonWheelChair,13804,7108,[3],[0.02550053 0.70578706 0.02719939 0.97447536 0.02721269 0.67319813]
m795,NonWheelChair,19388,9720,[3],[0.02559862 0.39380725 0.025      0.97308962 0.0254235  0.54585675]
m797,NonWheelChair,13477,7136,[3],[0.0267599  0.63150904 0.02621924 0.9741604  0.0257031  0.60989437]
m798,NonWheelChair,15356,8021,[3],[0.025      0.596759   0.02644439 0.97261611 0.03766585 0.63977073]
m799,NonWheelChair,11824,5972,[3],[0.02594776 0.64538123 0.02613514 0.97230177 0.02836836 0.68117163]
m800,NonWheelChair,10236,5180,[3],[0.06157078 0.70945083 0.04067676 0.96491048 0.06130629 0.70866523]
m804,NonWheelChair,19264,9736,[3],[0.03385783 0.69042524 0.02675998 0.96960302 0.03515105 0.66452372]
m805,NonWheelChair,11787,5940,[3],[0.04802515 0.70673685 0.02693765 0.9642275  0.04802515 0.70673685]
m806,NonWheelChair,11064,5552,[3],[0.04027704 0.34301193 0.02631431 0.959732   0.03479573 0.3950268 ]
m807,NonWheelChair,27676,13850,[3],[0.02735136 0.40264864 0.02558911 0.97382178 0.0273957  0.4026043 ]
m808,NonWheelChair,16581,8548,[3],[0.02601769 0.54994133 0.02502223 0.97404733 0.02756806 0.622568  ]
m809,NonWheelChair,20380,10220,[3],[0.02677998 0.24076266 0.04618967 0.95867444 0.02764988 0.22334016]
m810,NonWheelChair,14154,7105,[3],[0.02532822 0.37275346 0.02561554 0.97424539 0.03207168 0.39705732]
m811,NonWheelChair,14058,7296,[3],[0.02703766 0.53621402 0.025      0.97452804 0.02645975 0.55469518]
m812,NonWheelChair,13624,7080,[3],[0.02672758 0.45842526 0.025      0.97452895 0.02623763 0.47409493]
m813,NonWheelChair,13130,6838,[3],[0.02649953 0.4011843  0.025      0.9739495  0.02607419 0.4147843 ]
m814,NonWheelChair,17622,9116,[3],[0.02703766 0.53621402 0.025      0.97452804 0.02645975 0.55469518]
m815,NonWheelChair,16756,8676,[3],[0.02672758 0.45842526 0.025      0.97452895 0.02623763 0.47409493]
m816,NonWheelChair,16026,8316,[3],[0.02649953 0.4011843  0.025      0.9739495  0.02607419 0.4147843 ]
m817,NonWheelChair,24396,12222,[3],[0.02864859 0.49265948 0.02505692 0.97434746 0.02567671 0.55923284]
m818,NonWheelChair,21926,10991,[3],[0.035759   0.69698026 0.05575418 0.93420936 0.03477101 0.69754691]
m819,NonWheelChair,24268,12718,[3],[0.02559761 0.48275063 0.02902865 0.96188767 0.02728451 0.505608  ]
m820,NonWheelChair,10046,5175,[3],[0.03203244 0.54996756 0.03707973 0.95136852 0.02880161 0.56387915]
m821,NonWheelChair,18344,9250,[3],[0.02533082 0.44366397 0.04201142 0.97466916 0.02505094 0.39760506]
m822,NonWheelChair,18682,9355,[3],[0.02869778 0.4942284  0.02621001 0.97271475 0.03342933 0.52362614]
m823,NonWheelChair,18658,9371,[3],[0.03562025 0.63152143 0.03093675 0.96807433 0.02754212 0.54505288]
m824,NonWheelChair,14422,7394,[3],[0.0262145  0.5029265  0.02667051 0.97374602 0.02889281 0.52265575]
m826,NonWheelChair,12472,6264,[3],[0.02822859 0.50949312 0.03761941 0.97392196 0.02536763 0.49028022]
m827,NonWheelChair,21878,10961,[3],[0.04585074 0.45161752 0.0522684  0.96070403 0.05057729 0.36579266]
m828,NonWheelChair,12938,6493,[3],[0.02654625 0.50743433 0.02617704 0.9709593  0.02683701 0.46715855]
D00008,PianoBoard,11818,6267,[3],[2.480693  3.207958  0.916081  2.298475  0.        0.9531605]
D00065,PianoBoard,18216,9330,[3],[0.17882652 0.546389   0.1696592  2.7311671  0.         0.99304688]
D00075,PianoBoard,14293,7290,[3],[0.90716    3.088651   1.55807643 2.638934   0.0120935  1.47981059]
D00104,PianoBoard,15854,8257,[3],"[1.70641962e+00 3.77447848e+00 8.73377000e+00 9.48810600e+00
 5.39409375e-03 1.49566887e+00]"
D00122,PianoBoard,9441,5020,[3],[3.537639 5.007639 3.260587 3.862587 0.0055   1.1575  ]
D00212,PianoBoard,18905,9792,[3],[-4.57895    -3.19895     2.06493     2.58967     0.          0.96124088]
D00235,PianoBoard,9992,5372,[3],[0.       0.727266 0.       1.382394 0.       0.78452 ]
D00253,PianoBoard,10863,5478,[3],"[ 0.00000000e+00  1.02440000e+00 -1.42926006e-02  2.57452813e+00
  1.99954305e-03  1.32319378e+00]"
D00332,PianoBoard,13526,7112,[3],[ 0.00435064  1.46884936 -0.55682965 -0.01115755  0.00385072  1.14078448]
D00381,PianoBoard,11766,6263,[3],[2.08227975 3.43154885 0.26089339 0.57191231 0.02907003 0.79854378]
D00441,PianoBoard,15519,7893,[3],[ 0.96698538  2.52808638  0.60698214  1.25934973 -0.03975433  1.38020329]
D00460,PianoBoard,10057,5216,[3],[-0.889       2.99685544 -4.33138082  4.77680311 -0.00737334  5.72561561]
D00718,PianoBoard,9786,5348,[3],[-0.869884   -0.099515    0.287363    2.511918    0.00254463  1.02838014]
D00721,PianoBoard,13753,6962,[3],[ 0.00632867  2.300288   -0.02478299  3.721943    0.          2.386013  ]
D00962,PianoBoard,14666,7457,[3],[1.53622642 2.48284973 0.97368893 2.80310591 0.         1.52025322]
D00966,PianoBoard,14608,8231,[3],"[5.56818885e-02 1.50245861e+00 1.01054782e+01 1.38998618e+01
 3.81250000e-03 2.63016406e+00]"
D00087,PlantIndoors,15986,10101,[3],[-0.6415325   1.0534825  -0.6357035   1.05163    -0.65358575  0.69473562]
D00466,PlantIndoors,10716,7034,[3],[-0.84317262  0.998264   -0.85371588  0.72334963 -0.86633563  0.90866288]
D00667,PlantIndoors,22113,12434,[3],[-0.69663604  0.69272914 -0.44632538  0.82012044 -0.73892487  0.49935756]
m1012,PlantIndoors,13440,7991,[3],[0.02655375 0.9731495  0.02500325 0.5796315  0.0285795  0.94346   ]
m1015,PlantIndoors,21596,11612,[3],[0.02995569 0.50294581 0.025      0.95429062 0.03103331 0.54159487]
m1023,PlantIndoors,10716,7031,[3],[0.02599563 0.96523863 0.0250045  0.81219162 0.02570587 0.97364863]
m1026,PlantIndoors,22025,12369,[3],[0.02996331 0.94342825 0.02501137 0.96999094 0.0289465  0.95143397]
m1027,PlantIndoors,16074,10145,[3],[0.02797425 0.943538   0.02500425 0.97474187 0.02926837 0.8856495 ]
m1029,PlantIndoors,21244,10678,[3],[0.04158274 0.47743926 0.025      0.95851782 0.04556764 0.64678179]
m1030,PlantIndoors,25257,13604,[3],[0.04759928 0.95240072 0.025      0.65962941 0.04759928 0.86791705]
m1031,PlantIndoors,12154,6694,[3],[0.03335609 0.65891219 0.025      0.90672794 0.03438775 0.9602775 ]
m1032,PlantIndoors,20304,10170,[3],[0.05997292 0.8573614  0.025      0.88195062 0.07161042 0.92694634]
m1033,PlantIndoors,10806,6135,[3],[0.03601368 0.48200626 0.07643477 0.9725764  0.03611589 0.53483787]
m1034,PlantIndoors,13346,6745,[3],[0.0551558  0.30658187 0.025      0.80016045 0.0709286  0.38348952]
m1035,PlantIndoors,11742,6044,[3],[0.0259565  0.87401175 0.025      0.97361012 0.02763319 0.74783388]
m1036,PlantIndoors,15834,7980,[3],[0.03777041 0.5621599  0.025      0.95262882 0.04656982 0.35125735]
m989,PlantIndoors,15740,9777,[3],[0.04078297 0.70586487 0.025      0.96793594 0.04078297 0.64390303]
m990,PlantIndoors,25866,13922,[3],[0.03761679 0.91470553 0.02795565 0.53783766 0.03761794 0.96243675]
m991,PlantIndoors,18023,11714,[3],[0.02846762 0.9654765  0.025      0.81218762 0.02849638 0.95624513]
m992,PlantIndoors,17079,9175,[3],[0.03377322 0.90567178 0.02686182 0.50700238 0.03377391 0.96668149]
m993,PlantIndoors,12938,6527,[3],[0.0332623  0.29043683 0.025      0.88650836 0.02758386 0.22335514]
m994,PlantIndoors,19606,10477,[3],[0.04051633 0.95948298 0.025      0.64218266 0.04051633 0.84819837]
m996,PlantIndoors,14551,8091,[3],[0.05344694 0.69301344 0.025      0.94959556 0.05296187 0.62702191]
m997,PlantIndoors,9683,5794,[3],[0.03837687 0.87904228 0.025      0.76061134 0.03209125 0.96586688]
m998,PlantIndoors,11168,5920,[3],[0.08359689 0.50648649 0.025      0.94691184 0.08449579 0.4759681 ]
m999,PlantIndoors,9580,5684,[3],[0.03007469 0.80200994 0.02519217 0.93261053 0.02788462 0.64619453]
m1052,PlantWildNonTree,10004,6157,[3],[0.05412619 0.94489974 0.03562244 0.90207787 0.05947988 0.8794367 ]
m971,PlantWildNonTree,8745,7245,[3],[0.025535   0.972978   0.02705613 0.62806712 0.02683538 0.559714  ]
m974,PlantWildNonTree,11075,5875,[3],[0.02954439 0.37585971 0.02500344 0.97089889 0.02612581 0.21400442]
