File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
D01075,Knife,10949,5479,[3],[-0.028304   0.0288142 -0.0673926  0.0593278 -0.354897   0.645103 ]
D01077,Knife,15798,7907,[3],[-0.0249537  0.021293  -0.0845067  0.0908365 -0.371028   0.628972 ]
D01107,Knife,16293,8152,[3],[-0.030665   0.0299324 -0.0945323  0.0763308 -0.525742   0.474258 ]
D01119,Knife,10516,5262,[3],[-0.0191295  0.0197907 -0.0963845  0.0788558 -0.362706   0.637294 ]
D01120,Knife,19661,9837,[3],[-0.0287978  0.0287344 -0.0510287  0.0663094 -0.31966    0.68034  ]
D01132,Knife,14625,7318,[3],[-0.0252908  0.0253518 -0.0890734  0.0892185 -0.424409   0.575591 ]
D01150,Knife,17483,8772,[3],[-0.0697811  0.0678842 -0.0929693  0.0888886 -0.56872    0.43128  ]
D01160,Knife,15888,8033,[3],[-0.0301564  0.0321335 -0.0634543  0.0797569 -0.348322   0.651678 ]
D01168,Knife,14908,7467,[3],[-0.0307734  0.0307196 -0.0567811  0.0615425 -0.36973    0.63027  ]
D01174,Knife,10654,5336,[3],[-0.0140268  0.0141795 -0.0493559  0.0477439 -0.576152   0.423848 ]
D01175,Knife,13894,6951,[3],[-0.0324987  0.0324572 -0.0882513  0.117066  -0.309333   0.690667 ]
D01187,Knife,12757,6574,[3],[-0.0136822  0.016909  -0.129544   0.129952  -0.422088   0.577912 ]
D01189,Knife,23645,11964,[3],[-0.0181628  0.0194286 -0.0612273  0.065907  -0.456275   0.543725 ]
m722,Knife,12098,6122,[3],[-0.0336129  0.0319293 -0.0782284  0.0794965 -0.482865   0.517135 ]
m723,Knife,10136,5076,[3],[-0.0328703  0.0340805 -0.172316   0.172296  -0.807507   0.192493 ]
m724,Knife,14750,7379,[3],[-0.043277   0.04268   -0.0737787  0.0559511 -0.652518   0.347482 ]
m725,Knife,12696,6352,[3],[-0.0320967  0.0334288 -0.179683   0.148509  -0.632072   0.367928 ]
m726,Knife,16285,8161,[3],[-0.020953   0.0211523 -0.186711   0.0941481 -0.540193   0.459807 ]
m727,Knife,19449,9734,[3],[-0.0286513  0.0293578 -0.233622   0.223199  -0.491321   0.508679 ]
m728,Knife,11614,5874,[3],[-0.0515323  0.0514473 -0.200403   0.145855  -0.424439   0.575561 ]
D00051,MilitaryVehicle,16782,8619,[3],[-0.323092  0.172999 -0.294021  0.279229 -0.532058  0.467942]
D00100,MilitaryVehicle,18787,9812,[3],[-0.226817  0.572356 -0.366871  0.330491 -0.522642  0.477358]
D00611,MilitaryVehicle,14947,8087,[3],[-0.190184  0.168192 -0.22431   0.230355 -0.455493  0.544507]
D00778,MilitaryVehicle,23054,12418,[3],[-0.0972796  0.31575   -0.199031   0.197077  -0.599452   0.400548 ]
D00799,MilitaryVehicle,14786,7441,[3],[-0.148161  0.180548 -0.389033  0.393116 -0.573043  0.426957]
D00007,Monitor,12414,6232,[3],[-0.180686  0.271142 -0.434126  0.565874 -0.370233  0.603947]
D00141,Monitor,17699,8962,[3],[-0.202295  0.275554 -0.534169  0.465831 -0.659073  0.246778]
D00229,Monitor,13566,7118,[3],[-0.259918  0.283679 -0.436997  0.444505 -0.347476  0.652524]
D00339,Monitor,18623,9494,[3],[-0.207936  0.156506 -0.47612   0.479179 -0.570992  0.429008]
D00391,Monitor,11710,5967,[3],[-0.108213  0.111716 -0.273924  0.359369 -0.499606  0.500394]
D00412,Monitor,10383,5730,[3],[-0.2027    0.334281 -0.474028  0.474388 -0.764621  0.235379]
D00469,Monitor,25056,12536,[3],[-0.417613  0.443715 -0.575824  0.424176 -0.442647  0.484673]
D00548,Monitor,20808,10625,[3],[-0.169448  0.129049 -0.498237  0.268923 -0.503161  0.496839]
D00659,Monitor,11890,6015,[3],[-0.582133  0.298067 -0.409877  0.4372   -0.367849  0.632151]
D00915,Monitor,14921,7503,[3],[-0.224936  0.267311 -0.313844  0.66849  -0.450969  0.549031]
D00919,Monitor,30768,15532,[3],[-0.340413  0.117205 -0.482727  0.272473 -0.500765  0.499235]
D00920,Monitor,10728,5424,[3],[-0.141716   0.0831149 -0.151823   0.520353  -0.458206   0.541794 ]
D00011,Monoplane,18766,9530,[3],[-0.107218  0.101429 -0.499912  0.500088 -0.467911  0.427799]
D00019,Monoplane,13952,7048,[3],[-0.0662337  0.113961  -0.442868   0.475237  -0.431835   0.568165 ]
D00043,Monoplane,11856,6035,[3],[-0.0747224  0.168665  -0.499839   0.500161  -0.606039   0.371345 ]
D00098,Monoplane,12356,6322,[3],[-0.176121   0.0656639 -0.499913   0.500087  -0.39393    0.544769 ]
D00167,Monoplane,10590,5391,[3],[-0.0295564  0.0592792 -0.209949   0.123657  -0.499984   0.500016 ]
D00169,Monoplane,9834,4993,[3],[-0.053878  0.184018 -0.448473  0.453503 -0.510516  0.489484]
D00262,Monoplane,18941,9777,[3],[-0.167748   0.0854199 -0.301342   0.301463  -0.566385   0.433615 ]
D00301,Monoplane,11400,5958,[3],[-0.0894812  0.0571282 -0.355237   0.35509   -0.674576   0.325424 ]
D00304,Monoplane,18520,9540,[3],[-0.0836362  0.133674  -0.262866   0.26282   -0.543528   0.456472 ]
D00319,Monoplane,15757,7928,[3],[-0.067182  0.174427 -0.450764  0.450617 -0.407181  0.592819]
D00402,Monoplane,18396,9350,[3],[-0.1132     0.0595807 -0.413451   0.413487  -0.452652   0.547348 ]
D00482,Monoplane,19668,10207,[3],[-0.123218  0.056914 -0.500017  0.499983 -0.406699  0.270817]
D00798,Monoplane,11560,6103,[3],[-0.0724919  0.176829  -0.35592    0.352196  -0.641565   0.358435 ]
D00840,Monoplane,14342,7247,[3],[-0.114542   0.0618972 -0.499956   0.500044  -0.504986   0.494513 ]
D00864,Monoplane,11140,5766,[3],[-0.0655914  0.142458  -0.499656   0.500344  -0.325118   0.262918 ]
D00925,Monoplane,11565,5850,[3],[-0.0471761  0.146483  -0.500342   0.499658  -0.346407   0.476984 ]
D00963,Monoplane,16768,8554,[3],[-0.0703835  0.0341481 -0.246905   0.255646  -0.50004    0.49996  ]
D00995,Monoplane,14746,7538,[3],[-0.027597   0.0921304 -0.248019   0.228538  -0.499975   0.500025 ]
D00054,Motorcycle,24346,12135,[3],[-0.28394   0.267017 -0.280085  0.369629 -0.526706  0.473294]
D00224,Motorcycle,22354,11397,[3],[-0.205348  0.205955 -0.322498  0.253762 -0.506993  0.493007]
D00269,Motorcycle,16402,8628,[3],[-0.205882  0.206851 -0.308711  0.276639 -0.492342  0.507658]
D00396,Motorcycle,16728,8783,[3],[-0.178241  0.171873 -0.307557  0.292632 -0.551259  0.448741]
D00945,Motorcycle,16571,9042,[3],[-0.143697  0.145781 -0.280596  0.295067 -0.545472  0.454528]
m1481,Motorcycle,13490,6889,[3],[-0.161694  0.16174  -0.270932  0.309566 -0.475514  0.524486]
m1484,Motorcycle,10309,5321,[3],[-0.217236  0.207795 -0.235461  0.310849 -0.571449  0.428551]
D00172,Mug,12578,6289,[3],[-0.35406   0.354134 -0.41535   0.506298 -0.523507  0.476493]
D00321,Mug,16658,8333,[3],[-0.41405   0.419271 -0.453354  0.298923 -0.499153  0.500847]
D00372,Mug,15218,7704,[3],[-0.375505  0.370226 -0.42427   0.451528 -0.558075  0.441925]
D00684,Mug,12096,6048,[3],[-0.381664  0.381702 -0.316271  0.538842 -0.440092  0.559908]
D00705,Mug,23080,11540,[3],[-0.39245   0.304276 -0.399523  0.335343 -0.528346  0.471654]
D00745,Mug,16400,8208,[3],[-0.328221  0.350906 -0.447431  0.447467 -0.577472  0.422528]
D00760,Mug,23520,11766,[3],[-0.560629  0.436431 -0.36733   0.36997  -0.504213  0.495787]
D00770,Mug,21818,10913,[3],[-0.441478  0.440572 -0.307537  0.601058 -0.566098  0.433902]
D00825,Mug,19664,9852,[3],[-0.602358  0.227658 -0.370875  0.370987 -0.480682  0.519318]
D00833,Mug,13900,7015,[3],[-0.374559  0.374814 -0.353235  0.597418 -0.506723  0.493277]
D00908,Mug,18256,9308,[3],[-0.283174  0.288493 -0.548629  0.451371 -0.415642  0.46938 ]
D00923,Mug,18276,9142,[3],[-0.417368  0.420158 -0.442106  0.557894 -0.468687  0.520266]
m503,Mug,22366,11353,[3],[-0.454502  0.208919 -0.436824  0.43833  -0.439482  0.560518]
m504,Mug,12120,6060,[3],[-0.381709  0.381743 -0.538678  0.315744 -0.5604    0.4396  ]
m507,Mug,20430,10257,[3],[-0.314275  0.314353 -0.301131  0.492642 -0.520958  0.479042]
m508,Mug,17090,8549,[3],[-0.258533  0.259628 -0.54641   0.32602  -0.606606  0.393394]
D00036,MultiSeat,14158,7091,[3],[-0.216824  0.279123 -0.349919  0.256176 -0.495416  0.504584]
D00046,MultiSeat,21796,10912,[3],[-0.575394  0.356284 -0.471329  0.469015 -0.447357  0.552643]
D00053,MultiSeat,16537,8334,[3],[-0.176582  0.2507   -0.241647  0.204759 -0.492049  0.507951]
D00145,MultiSeat,15910,7969,[3],[-0.187815  0.162606 -0.24686   0.170597 -0.495856  0.504144]
D00237,MultiSeat,21556,10798,[3],[-0.250668  0.184458 -0.235137  0.164138 -0.499879  0.500121]
D00245,MultiSeat,27148,13598,[3],[-0.178323  0.201028 -0.304353  0.23299  -0.499971  0.500029]
D00285,MultiSeat,22572,11336,[3],[-0.20103   0.259919 -0.332086  0.352216 -0.502719  0.497281]
D00329,MultiSeat,19416,9716,[3],[-0.205145  0.346808 -0.357912  0.316726 -0.49666   0.50334 ]
D00586,MultiSeat,23838,11943,[3],[-0.200598  0.133216 -0.249327  0.160476 -0.501957  0.498043]
D00588,MultiSeat,20820,10765,[3],[-0.127401  0.250512 -0.229238  0.342493 -0.498354  0.501646]
D00607,MultiSeat,20284,10162,[3],[-0.268353  0.167603 -0.315253  0.219807 -0.501818  0.498182]
D00652,MultiSeat,32832,16439,[3],[-0.230163  0.214433 -0.242367  0.383937 -0.50885   0.49115 ]
m774,MultiSeat,14060,7070,[3],[-0.314473  0.214822 -0.541113  0.458887 -0.466313  0.467142]
m775,MultiSeat,9762,4968,[3],[-0.270043  0.216415 -0.409369  0.278618 -0.500061  0.499939]
m776,MultiSeat,14405,7280,[3],[-0.140052  0.105682 -0.213411  0.24157  -0.505693  0.494307]
m777,MultiSeat,11716,5981,[3],[-0.133555  0.126997 -0.178826  0.23601  -0.505982  0.494018]
m778,MultiSeat,18854,9437,[3],[-0.153527  0.351814 -0.463998  0.469769 -0.487152  0.512848]
m779,MultiSeat,22706,11379,[3],[-0.109923  0.162769 -0.215473  0.23646  -0.494707  0.505293]
m780,MultiSeat,20528,10376,[3],[-0.349985  0.490798 -0.481661  0.518339 -0.499569  0.495144]
m781,MultiSeat,20724,10500,[3],[-0.336961  0.248639 -0.371956  0.322648 -0.502165  0.497835]
m782,MultiSeat,22888,11753,[3],[-0.185966  0.153554 -0.24779   0.24801  -0.490104  0.509896]
m783,MultiSeat,17606,8826,[3],[-0.227854  0.106776 -0.216097  0.258855 -0.49803   0.50197 ]
m784,MultiSeat,31036,15524,[3],[-0.0852955  0.122441  -0.170906   0.252167  -0.50544    0.49456  ]
m829,MultiSeat,14380,7214,[3],[-0.126102   0.0952683 -0.195503   0.192962  -0.500238   0.499762 ]
m830,MultiSeat,14392,7224,[3],[-0.106816  0.138997 -0.203741  0.223913 -0.499828  0.500172]
m831,MultiSeat,10212,5123,[3],[-0.243725  0.190824 -0.211475  0.274536 -0.50531   0.49469 ]
m832,MultiSeat,16834,8854,[3],[-0.179314  0.165465 -0.22393   0.25424  -0.506977  0.493023]
m833,MultiSeat,25064,12879,[3],[-0.122265  0.258044 -0.351735  0.226868 -0.494675  0.505325]
m834,MultiSeat,10450,5301,[3],[-0.188226  0.279299 -0.30548   0.280314 -0.502973  0.497027]
m835,MultiSeat,19392,10000,[3],[-0.301981  0.115392 -0.227947  0.334057 -0.498718  0.501282]
m836,MultiSeat,10930,5585,[3],[-0.121201  0.332835 -0.28822   0.31505  -0.505079  0.494921]
m838,MultiSeat,14964,7498,[3],[-0.25434   0.211313 -0.209297  0.370849 -0.551246  0.448754]
m839,MultiSeat,20436,10226,[3],[-0.198837  0.349675 -0.316595  0.354235 -0.503125  0.496875]
m840,MultiSeat,30886,15667,[3],[-0.377669  0.326398 -0.376065  0.37478  -0.473884  0.526116]
m841,MultiSeat,13994,7083,[3],[-0.234185  0.185792 -0.270741  0.416304 -0.509841  0.490159]
m625,Musical_Instrument,12090,6196,[3],[-0.0415352  0.0611664 -0.203066   0.151731  -0.544286   0.455714 ]
m626,Musical_Instrument,14301,7323,[3],[-0.0344713  0.0235265 -0.164309   0.112894  -0.57147    0.42853  ]
m630,Musical_Instrument,18435,9576,[3],[-0.0732257  0.0247019 -0.197336   0.193307  -0.436001   0.563999 ]
m632,Musical_Instrument,13590,6878,[3],[-0.0481123  0.0448828 -0.210637   0.144496  -0.33759    0.66241  ]
m633,Musical_Instrument,19183,10284,[3],[-0.0532231  0.0244414 -0.232674   0.231185  -0.481732   0.518268 ]
m634,Musical_Instrument,11382,6103,[3],[-0.0244115  0.0345772 -0.14074    0.184329  -0.513889   0.486111 ]
m638,Musical_Instrument,14507,7355,[3],[-0.0276813  0.0680997 -0.147377   0.14779   -0.592308   0.407692 ]
m640,Musical_Instrument,10484,5284,[3],[-0.108862   0.0777874 -0.185775   0.194934  -0.753199   0.246801 ]
m641,Musical_Instrument,21725,10979,[3],[-0.0423833  0.0648368 -0.157526   0.163228  -0.555489   0.444511 ]
m643,Musical_Instrument,16788,8621,[3],[-0.32578   0.340976 -0.37038   0.334179 -0.373713  0.626287]
m645,Musical_Instrument,9424,5492,[3],[-0.29055   0.339594 -0.319447  0.299589 -0.491151  0.508849]
m646,Musical_Instrument,14368,7324,[3],[-0.331966  0.317799 -0.436049  0.271141 -0.515193  0.484807]
m647,Musical_Instrument,14107,7507,[3],[-0.255446  0.162616 -0.301223  0.261262 -0.691924  0.308076]
D00037,NonWheelChair,10062,5065,[3],[-0.688357  0.311643 -0.449728  0.33374  -0.42834   0.423776]
D00170,NonWheelChair,12372,6357,[3],[-0.306234  0.287641 -0.252891  0.218433 -0.462949  0.537051]
D00185,NonWheelChair,13036,6781,[3],[-0.473199  0.215596 -0.242962  0.242254 -0.412192  0.587808]
D00240,NonWheelChair,24386,12207,[3],[-0.228319  0.270893 -0.225128  0.230536 -0.482735  0.517265]
D00306,NonWheelChair,26060,13074,[3],[-0.210904  0.567728 -0.290443  0.290465 -0.40121   0.59879 ]
D00445,NonWheelChair,9542,4811,[3],[-0.248044  0.194899 -0.203071  0.203245 -0.422374  0.577626]
D00480,NonWheelChair,10066,5063,[3],[-0.283883  0.287222 -0.232999  0.233327 -0.394642  0.605358]
D00481,NonWheelChair,14150,7102,[3],[-0.178742  0.26395  -0.194559  0.203087 -0.530096  0.469904]
D00512,NonWheelChair,15618,8100,[3],[-0.4436    0.233177 -0.242385  0.242118 -0.57584   0.42416 ]
D00694,NonWheelChair,17392,8720,[3],[-0.608002  0.391998 -0.299172  0.299042 -0.368836  0.389213]
D00707,NonWheelChair,24712,12474,[3],[-0.410338  0.303411 -0.294344  0.29442  -0.556897  0.443103]
D00741,NonWheelChair,15726,7974,[3],[-0.230557  0.36339  -0.243085  0.243402 -0.539978  0.460022]
D00853,NonWheelChair,21174,10593,[3],[-0.216554  0.540466 -0.326992  0.289634 -0.401243  0.598757]
D00914,NonWheelChair,11408,5777,[3],[-0.293547  0.28107  -0.463437  0.50048  -0.450724  0.549276]
D00928,NonWheelChair,11176,5606,[3],[-0.164955  0.170891 -0.160642  0.268621 -0.503565  0.496435]
D00936,NonWheelChair,17228,8636,[3],[-0.408725  0.20307  -0.2229    0.222433 -0.352895  0.647105]
m785,NonWheelChair,16104,8118,[3],[-0.283649  0.282871 -0.2867    0.279812 -0.646923  0.353077]
m786,NonWheelChair,11520,5778,[3],[-0.419263  0.360043 -0.409581  0.38981  -0.390663  0.609337]
m787,NonWheelChair,18374,9281,[3],[-0.267408  0.269246 -0.268321  0.268335 -0.660077  0.339923]
m788,NonWheelChair,21024,10526,[3],[-0.153598  0.154334 -0.168569  0.171936 -0.713489  0.286511]
m789,NonWheelChair,12920,6502,[3],[-0.257972  0.253071 -0.256512  0.257062 -0.366481  0.633519]
m790,NonWheelChair,11850,6002,[3],[-0.383204  0.233433 -0.380711  0.341697 -0.70392   0.29608 ]
m791,NonWheelChair,11504,5786,[3],[-0.280282  0.28062  -0.281211  0.279997 -0.592814  0.407186]
m793,NonWheelChair,18352,9562,[3],[-0.401793  0.249564 -0.375194  0.370788 -0.510289  0.489711]
m794,NonWheelChair,13804,7108,[3],[-0.445049  0.240033 -0.306064  0.307802 -0.424421  0.575579]
m795,NonWheelChair,19388,9720,[3],[-0.254726  0.257721 -0.178867  0.182929 -0.473525  0.526475]
m797,NonWheelChair,13477,7136,[3],[-0.283848  0.352275 -0.28484   0.281164 -0.35295   0.64705 ]
m798,NonWheelChair,15356,8021,[3],[-0.341133  0.276202 -0.264564  0.278196 -0.489998  0.510002]
m799,NonWheelChair,11824,5972,[3],[-0.281898  0.343244 -0.273515  0.275081 -0.338354  0.661646]
m800,NonWheelChair,10236,5180,[3],[-0.288831  0.285706 -0.287785  0.28863  -0.539664  0.460336]
m804,NonWheelChair,19264,9736,[3],[-0.311757  0.30676  -0.360413  0.293838 -0.514181  0.485819]
m805,NonWheelChair,11787,5940,[3],[-0.306759  0.301357 -0.305993  0.368041 -0.480615  0.519385]
m806,NonWheelChair,11064,5552,[3],[-0.153919  0.156483 -0.157067  0.209306 -0.593653  0.406347]
m807,NonWheelChair,27676,13850,[3],[-0.280267  0.207793 -0.18763   0.188422 -0.542307  0.457693]
m808,NonWheelChair,16581,8548,[3],[-0.395794  0.210375 -0.24331   0.2469   -0.652508  0.347492]
m809,NonWheelChair,20380,10220,[3],[-0.0984925  0.134335  -0.117286   0.120965  -0.425581   0.574419 ]
m810,NonWheelChair,14154,7105,[3],[-0.209997  0.218015 -0.181971  0.18508  -0.574572  0.425428]
m811,NonWheelChair,14058,7296,[3],[-0.214054  0.479333 -0.244256  0.241044 -0.405575  0.594425]
m812,NonWheelChair,13624,7080,[3],[-0.222906  0.425396 -0.20893   0.210156 -0.385162  0.614838]
m813,NonWheelChair,13130,6838,[3],[-0.37167   0.215146 -0.184284  0.184744 -0.365387  0.634613]
m814,NonWheelChair,17622,9116,[3],[-0.23082   0.449089 -0.243434  0.240709 -0.4051    0.5949  ]
m815,NonWheelChair,16756,8676,[3],[-0.23507   0.401015 -0.209502  0.208557 -0.609252  0.390748]
m816,NonWheelChair,16026,8316,[3],[-0.383887  0.218315 -0.184931  0.185935 -0.634538  0.365462]
m817,NonWheelChair,24396,12222,[3],[-0.28077   0.391885 -0.218399  0.216622 -0.439123  0.560877]
m818,NonWheelChair,21926,10991,[3],[-0.222125  0.448983 -0.282131  0.273951 -0.529063  0.470937]
m819,NonWheelChair,24268,12718,[3],[-0.250493  0.289607 -0.220873  0.223135 -0.471349  0.528651]
m820,NonWheelChair,10046,5175,[3],[-0.37157   0.247998 -0.249286  0.249286 -0.480682  0.519318]
m821,NonWheelChair,18344,9250,[3],[-0.303832  0.249424 -0.219257  0.216784 -0.436347  0.563653]
m822,NonWheelChair,18682,9355,[3],[-0.27296   0.339098 -0.230014  0.227659 -0.473043  0.526957]
m823,NonWheelChair,18658,9371,[3],[-0.390303  0.278647 -0.237482  0.236534 -0.579117  0.420883]
m824,NonWheelChair,14422,7394,[3],[-0.306661  0.298767 -0.26426   0.213413 -0.445757  0.554243]
m826,NonWheelChair,12472,6264,[3],[-0.279906  0.276091 -0.233994  0.244371 -0.532719  0.467281]
m827,NonWheelChair,21878,10961,[3],[-0.208179  0.215018 -0.157385  0.162295 -0.484154  0.515846]
m828,NonWheelChair,12938,6493,[3],[-0.222012  0.329536 -0.23666   0.239545 -0.509996  0.490004]
D00008,PianoBoard,11818,6267,[3],[-0.423498  0.315478 -0.462191  0.29528  -0.495654  0.504346]
D00065,PianoBoard,18216,9330,[3],[-0.0938773  0.0803399 -0.350914   0.0362134 -0.489334   0.510666 ]
D00075,PianoBoard,14293,7290,[3],[-0.144924  0.522991 -0.346844  0.151772 -0.490719  0.509281]
D00104,PianoBoard,15854,8257,[3],[-0.104641  0.257703 -0.362681  0.380446 -0.489241  0.510759]
D00122,PianoBoard,9441,5019,[3],[-0.151531  0.348778 -0.347671  0.457322 -0.499416  0.500584]
D00212,PianoBoard,18905,9792,[3],[-0.235597  0.161126 -0.191506  0.507519 -0.494583  0.505417]
D00235,PianoBoard,9992,5372,[3],[-0.422003  0.299149 -0.425327  0.288021 -0.497786  0.502214]
D00253,PianoBoard,10863,5478,[3],[-0.168181  0.29732  -0.361977  0.246449 -0.493747  0.506253]
D00332,PianoBoard,13526,7112,[3],[-0.264181  0.112534 -0.388049  0.391173 -0.499998  0.500002]
D00381,PianoBoard,11766,6263,[3],[-0.170666   0.158652  -0.0416212  0.517506  -0.505953   0.494047 ]
D00441,PianoBoard,15519,7893,[3],[-0.148358  0.266217 -0.422059  0.530839 -0.460711  0.539289]
D00460,PianoBoard,10057,5216,[3],[-0.310977  0.127211 -0.277585  0.391971 -0.49399   0.50601 ]
D00718,PianoBoard,9786,5347,[3],[-0.286534  0.237997 -0.433389  0.122118 -0.498575  0.501425]
D00721,PianoBoard,13753,6962,[3],[-0.469688  0.16989  -0.349281  0.294316 -0.540672  0.459328]
D00962,PianoBoard,14666,7457,[3],[-0.422221  0.301381 -0.337017  0.527659 -0.501944  0.498056]
D00966,PianoBoard,14608,8231,[3],[-0.0621429  0.267981  -0.347563   0.373447  -0.486897   0.513103 ]
D00087,PlantIndoors,15986,10101,[3],[-0.441761  0.423106 -0.475628  0.457976 -0.443212  0.556788]
D00466,PlantIndoors,10716,7034,[3],[-0.426485  0.478283 -0.40487   0.449025 -0.506787  0.493213]
D00667,PlantIndoors,22113,12434,[3],[-0.548822  0.394253 -0.485334  0.514666 -0.502349  0.482254]
m1012,PlantIndoors,13440,7991,[3],[-0.496197  0.447443 -0.494607  0.505393 -0.297518  0.298196]
m1015,PlantIndoors,21596,11612,[3],[-0.233195  0.244046 -0.306898  0.220806 -0.545733  0.454267]
m1023,PlantIndoors,10716,7031,[3],[-0.4262    0.478124 -0.449057  0.40492  -0.493268  0.506732]
m1026,PlantIndoors,22025,12369,[3],[-0.549367  0.394181 -0.515071  0.484929 -0.502565  0.482579]
m1027,PlantIndoors,16074,10145,[3],[-0.423176  0.442599 -0.458595  0.476025 -0.558317  0.441683]
m1029,PlantIndoors,21244,10678,[3],[-0.211025  0.159609 -0.3452    0.307152 -0.741542  0.258458]
m1030,PlantIndoors,25257,13604,[3],[-0.513002  0.486998 -0.532772  0.461129 -0.494364  0.36922 ]
m1031,PlantIndoors,12154,6694,[3],[-0.306073  0.325695 -0.450709  0.549291 -0.421397  0.521676]
m1032,PlantIndoors,20304,10170,[3],[-0.268441  0.338462 -0.553836  0.352432 -0.503008  0.496992]
m1033,PlantIndoors,10806,6135,[3],[-0.211386  0.245955 -0.29633   0.289318 -0.490403  0.509597]
m1034,PlantIndoors,13346,6745,[3],[-0.152934  0.147459 -0.203862  0.172709 -0.554264  0.445736]
m1035,PlantIndoors,11742,6044,[3],[-0.514456  0.453472 -0.397124  0.490341 -0.47725   0.52275 ]
m1036,PlantIndoors,15834,7980,[3],[-0.145435  0.198487 -0.234215  0.335465 -0.51221   0.48779 ]
m989,PlantIndoors,15740,9777,[3],[-0.319383  0.307984 -0.329868  0.363049 -0.498385  0.501615]
m990,PlantIndoors,8528,4898,[3],[-0.380221  0.537739 -0.504445  0.335063 -0.490091  0.509909]
m991,PlantIndoors,6205,4868,[3],[-0.312022  0.487252 -0.446055  0.523064 -0.591313  0.408687]
m992,PlantIndoors,17079,9175,[3],[-0.251417  0.446883 -0.420879  0.54908  -0.496791  0.503209]
m993,PlantIndoors,12938,6527,[3],[-0.111461  0.111452 -0.103593  0.123893 -0.631802  0.368198]
m994,PlantIndoors,19606,10477,[3],[-0.475111  0.432125 -0.508944  0.491056 -0.351031  0.413226]
m996,PlantIndoors,14551,8091,[3],[-0.241068  0.316411 -0.321202  0.356251 -0.333065  0.666935]
m997,PlantIndoors,9683,5794,[3],[-0.503666  0.466069 -0.490815  0.509185 -0.472359  0.366395]
m998,PlantIndoors,11168,5920,[3],[-0.189383  0.207054 -0.209239  0.228863 -0.728485  0.271515]
m999,PlantIndoors,9580,5684,[3],[-0.319003  0.42211  -0.456566  0.429541 -0.576881  0.423119]
m1052,PlantWildNonTree,10004,6157,[3],[-0.558509  0.368356 -0.524073  0.475927 -0.535262  0.463559]
m971,PlantWildNonTree,8745,7245,[3],[-0.311759  0.237769 -0.270207  0.344585 -0.469346  0.530654]
m974,PlantWildNonTree,11075,5875,[3],[-0.0882417  0.103064  -0.162683   0.141397  -0.692311   0.307689 ]
m975,PlantWildNonTree,16470,8251,[3],[-0.0841894  0.0737884 -0.294835   0.321178  -0.323164   0.676836 ]
m976,PlantWildNonTree,22576,12015,[3],[-0.361438  0.356062 -0.33568   0.32772  -0.268733  0.731267]
m977,PlantWildNonTree,15308,7704,[3],[-0.283953  0.290261 -0.331624  0.319464 -0.503172  0.496828]
m978,PlantWildNonTree,12334,8007,[3],[-0.208134  0.245351 -0.232294  0.230392 -0.297906  0.702094]
m979,PlantWildNonTree,9953,6409,[3],[-0.225514  0.199858 -0.219578  0.212097 -0.691784  0.308216]
m981,PlantWildNonTree,9383,4865,[3],[-0.120102  0.141715 -0.211121  0.193234 -0.694409  0.305591]
m982,PlantWildNonTree,12986,6525,[3],[-0.143901  0.149942 -0.129008  0.145527 -0.604251  0.395749]
m983,PlantWildNonTree,14228,7460,[3],[-0.58277   0.41723  -0.398678  0.554299 -0.295109  0.540229]
m984,PlantWildNonTree,12320,7156,[3],[-0.23831   0.182692 -0.28434   0.240359 -0.831819  0.168181]
m987,PlantWildNonTree,12279,7134,[3],[-0.183974  0.237516 -0.240137  0.284155 -0.168791  0.831209]
m988,PlantWildNonTree,17377,8801,[3],[-0.108746  0.104165 -0.113072  0.121482 -0.161789  0.838211]
D00111,Quadruped,15112,7593,[3],[-0.170957  0.170861 -0.274702  0.310667 -0.452189  0.547811]
D00218,Quadruped,18550,9277,[3],[-0.175562  0.175421 -0.295623  0.279769 -0.452149  0.547851]
D00226,Quadruped,17619,8813,[3],[-0.153534  0.154921 -0.30493   0.345289 -0.503663  0.496337]
D00261,Quadruped,17658,8831,[3],[-0.153501  0.154973 -0.344634  0.306641 -0.502497  0.497503]
D00326,Quadruped,16714,8382,[3],[-0.109344  0.109364 -0.319475  0.440393 -0.487755  0.512245]
D00380,Quadruped,11994,6075,[3],[-0.124503  0.125622 -0.336001  0.391456 -0.554804  0.445196]
D00757,Quadruped,20049,10027,[3],[-0.185329  0.186584 -0.342706  0.452728 -0.529561  0.470439]
D00831,Quadruped,21704,10889,[3],[-0.147391  0.147373 -0.378488  0.400736 -0.473057  0.526943]
D00841,Quadruped,13395,6733,[3],[-0.113341  0.11343  -0.281572  0.393442 -0.418293  0.581707]
D00934,Quadruped,10508,5286,[3],[-0.138296  0.137986 -0.354001  0.358313 -0.481126  0.518874]
m100,Quadruped,15832,7918,[3],[-0.278313  0.220471 -0.220223  0.236131 -0.416497  0.583503]
m101,Quadruped,22602,11355,[3],[-0.184379  0.185911 -0.321463  0.323761 -0.501761  0.498239]
m102,Quadruped,12783,6448,[3],[-0.186131  0.188177 -0.224614  0.236851 -0.468494  0.531506]
m104,Quadruped,19487,9750,[3],[-0.111712  0.106766 -0.361542  0.282092 -0.47963   0.52037 ]
m105,Quadruped,12298,6201,[3],[-0.102402  0.104126 -0.338616  0.393261 -0.515972  0.484028]
